2026-02-20 01:51:28 | root                           | INFO     | ================================================================================
2026-02-20 01:51:28 | root                           | INFO     | MEET ASSISTANT INICIADO - Log file: logs\meet_assistant_20260220_015128.log
2026-02-20 01:51:28 | root                           | INFO     | ================================================================================
2026-02-20 01:51:28 | root                           | INFO     | Log level: INFO
2026-02-20 01:51:30 | config.settings                | INFO     | 
================================================================================
2026-02-20 01:51:30 | config.settings                | INFO     | DISPOSITIVOS DE ÁUDIO DISPONÍVEIS (38 total):
2026-02-20 01:51:30 | config.settings                | INFO     | ================================================================================
2026-02-20 01:51:31 | config.settings                | INFO     | ================================================================================

2026-02-20 01:51:31 | __main__                       | INFO     | Iniciando Meet Assistant AI v3.2...
2026-02-20 01:51:31 | core.ai_services               | INFO     | Gemini API configurado com sucesso
2026-02-20 01:51:31 | core.ai_services               | INFO     | Whisper pronto para lazy loading (carregará na primeira uso)
2026-02-20 01:51:31 | core.ai_services               | INFO     | Google Speech Recognition inicializado
2026-02-20 01:51:31 | gui.app_window                 | INFO     | Calibrando ruído com device 4...
2026-02-20 01:51:32 | gui.app_window                 | INFO     | Calibração de ruído concluída
2026-02-20 01:51:32 | gui.app_window                 | INFO     | MeetAssistantApp inicializado com sucesso
2026-02-20 01:51:33 | core.audio_engine              | INFO     | AudioEngine iniciado
2026-02-20 01:51:50 | core.ai_services               | INFO     |    Texto: 'quando quer Abrir a calculadora pergunta a ele bate assim'
2026-02-20 01:51:50 | core.ai_services               | INFO     |    Confiança: 78.40% (Threshold: 70.00%)
2026-02-20 01:51:53 | core.ai_services               | INFO     |    Texto: 'eu quero fazer um teste aqui Ramiro se você me permite vou'
2026-02-20 01:51:53 | core.ai_services               | INFO     |    Confiança: 82.14% (Threshold: 70.00%)
2026-02-20 01:51:57 | core.ai_services               | INFO     |    Texto: '7 A PT e vou fazer o seguinte ó olha como eu vou fazer a pergunta'
2026-02-20 01:51:57 | core.ai_services               | INFO     |    Confiança: 82.14% (Threshold: 70.00%)
2026-02-20 01:52:00 | core.ai_services               | INFO     |    Texto: 'quanto é 1000 x'
2026-02-20 01:52:00 | core.ai_services               | INFO     |    Confiança: 82.14% (Threshold: 70.00%)
2026-02-20 01:52:04 | core.ai_services               | INFO     |    Texto: '6.000 eu não usei o operador do asterisco'
2026-02-20 01:52:04 | core.ai_services               | INFO     |    Confiança: 82.14% (Threshold: 70.00%)
2026-02-20 01:52:07 | core.ai_services               | INFO     |    Texto: 'usei o x vamos lá aí tá lá ele deu'
2026-02-20 01:52:07 | core.ai_services               | INFO     |    Confiança: 78.07% (Threshold: 70.00%)
2026-02-20 01:52:11 | core.ai_services               | INFO     |    Texto: '16.000 é 6 milhões ainda separou tudo bonitinho'
2026-02-20 01:52:11 | core.ai_services               | INFO     |    Confiança: 82.14% (Threshold: 70.00%)
2026-02-20 01:52:14 | core.ai_services               | INFO     |    Texto: 'tal muito legal'
2026-02-20 01:52:14 | core.ai_services               | INFO     |    Confiança: 82.14% (Threshold: 70.00%)
2026-02-20 01:52:17 | core.ai_services               | INFO     |    Texto: 'pronto tirei ele vai desde o básico até o complexo'
2026-02-20 01:52:17 | core.ai_services               | INFO     |    Confiança: 82.14% (Threshold: 70.00%)
2026-02-20 01:52:24 | core.ai_services               | INFO     |    Texto: 'top é a linguagem natural como eu te falei'
2026-02-20 01:52:24 | core.ai_services               | INFO     |    Confiança: 82.14% (Threshold: 70.00%)
2026-02-20 01:52:28 | core.ai_services               | INFO     |    Texto: 'você consegue fazer com uma linguagem natural beleza'
2026-02-20 01:52:28 | core.ai_services               | INFO     |    Confiança: 82.14% (Threshold: 70.00%)
2026-02-20 01:52:31 | core.ai_services               | INFO     |    Texto: 'outros exemplos aqui o Guana'
2026-02-20 01:52:31 | core.ai_services               | INFO     |    Confiança: 76.30% (Threshold: 70.00%)
2026-02-20 01:52:35 | core.ai_services               | INFO     |    Texto: 'engenharia de blocos é coisa para pagar amador não'
2026-02-20 01:52:35 | core.ai_services               | INFO     |    Confiança: 71.81% (Threshold: 70.00%)
2026-02-20 01:52:38 | gui.app_window                 | INFO     | Encerrando MeetAssistantApp...
2026-02-20 01:52:38 | core.audio_engine              | INFO     | ThreadPoolExecutor finalizado
2026-02-20 01:52:38 | __main__                       | INFO     | Meet Assistant encerrado
