2026-02-25 14:59:35 | root                           | INFO     | ================================================================================
2026-02-25 14:59:35 | root                           | INFO     | MEET ASSISTANT INICIADO - Log file: logs\meet_assistant_20260225_145935.log
2026-02-25 14:59:35 | root                           | INFO     | ================================================================================
2026-02-25 14:59:35 | root                           | INFO     | Log level: INFO
2026-02-25 14:59:41 | config.settings                | INFO     | 
================================================================================
2026-02-25 14:59:41 | config.settings                | INFO     | DISPOSITIVOS DE ÁUDIO DISPONÍVEIS (38 total):
2026-02-25 14:59:41 | config.settings                | INFO     | ================================================================================
2026-02-25 14:59:42 | config.settings                | INFO     | ================================================================================

2026-02-25 14:59:42 | __main__                       | INFO     | Iniciando Meet Assistant AI v3.2...
2026-02-25 14:59:43 | core.ai_services               | INFO     | Gemini API configurado com sucesso
2026-02-25 14:59:43 | core.ai_services               | INFO     | Whisper pronto para lazy loading (carregará na primeira uso)
2026-02-25 14:59:43 | core.ai_services               | INFO     | Google Speech Recognition inicializado
2026-02-25 14:59:43 | gui.app_window                 | INFO     | Calibrando ruído com device 4...
2026-02-25 14:59:44 | gui.app_window                 | INFO     | Calibração de ruído concluída
2026-02-25 14:59:44 | gui.app_window                 | INFO     | MeetAssistantApp inicializado com sucesso
2026-02-25 14:59:45 | core.audio_engine              | INFO     | AudioEngine iniciado
2026-02-25 15:01:36 | core.ai_services               | INFO     |    Texto: 'que o mercado não precisa de mais programadores'
2026-02-25 15:01:36 | core.ai_services               | INFO     |    Confiança: 82.14% (Threshold: 70.00%)
2026-02-25 15:01:40 | core.ai_services               | INFO     |    Texto: 'e eu vou te explicar Porquê a versão resumida é'
2026-02-25 15:01:40 | core.ai_services               | INFO     |    Confiança: 82.14% (Threshold: 70.00%)
2026-02-25 15:01:43 | core.ai_services               | INFO     |    Texto: 'mercado precisa de Engenheiros de software ainda'
2026-02-25 15:01:43 | core.ai_services               | INFO     |    Confiança: 82.14% (Threshold: 70.00%)
2026-02-25 15:01:47 | core.ai_services               | INFO     |    Texto: 'agora com a inteligência artificial'
2026-02-25 15:01:47 | core.ai_services               | INFO     |    Confiança: 82.14% (Threshold: 70.00%)
2026-02-25 15:01:50 | core.ai_services               | INFO     |    Texto: 'eu quero falar sobre isso hoje porque a maioria dos'
2026-02-25 15:01:50 | core.ai_services               | INFO     |    Confiança: 82.14% (Threshold: 70.00%)
2026-02-25 15:01:54 | core.ai_services               | INFO     |    Texto: 'desenvolvedores não sabe essa diferença e se você por acaso'
2026-02-25 15:01:54 | core.ai_services               | INFO     |    Confiança: 82.14% (Threshold: 70.00%)
2026-02-25 15:01:57 | core.ai_services               | INFO     |    Texto: 'desses que tem Engenheiro de software no teu'
2026-02-25 15:01:57 | core.ai_services               | INFO     |    Confiança: 82.14% (Threshold: 70.00%)
2026-02-25 15:02:01 | gui.app_window                 | INFO     | Gerando resposta Copilot...
2026-02-25 15:02:01 | core.ai_services               | INFO     |    Texto: 'só quero te lembrar de uma coisa título no Linkedin'
2026-02-25 15:02:01 | core.ai_services               | INFO     |    Confiança: 82.14% (Threshold: 70.00%)
2026-02-25 15:02:04 | core.ai_services               | INFO     |    Texto: 'muda mentalidade e para ser um engenheiro de'
2026-02-25 15:02:04 | core.ai_services               | INFO     |    Confiança: 77.28% (Threshold: 70.00%)
2026-02-25 15:02:04 | core.ai_services               | INFO     | Resposta Copilot gerada com sucesso (27 chars)
2026-02-25 15:02:04 | gui.app_window                 | INFO     | Resposta Copilot gerada: 27 chars
2026-02-25 15:03:20 | gui.app_window                 | INFO     | Encerrando MeetAssistantApp...
2026-02-25 15:03:20 | core.audio_engine              | INFO     | ThreadPoolExecutor finalizado
2026-02-25 15:03:20 | __main__                       | INFO     | Meet Assistant encerrado
